"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"20445","F","Engineering",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20446","F","Engineering",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20447","F","Engineering",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20448","F","Engineering",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"EDUCATION",0,"Level 7 (taught)"
"20449","F","Engineering",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20450","F","Engineering",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20451","F","Engineering",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20452","F","Engineering",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20453","F","Engineering",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20454","F","Engineering",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20455","F","Engineering",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20456","F","Engineering",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20457","F","Engineering",1,"MANUFACTURING",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20458","F","Engineering",1,"MANUFACTURING",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20459","F","Engineering",1,"MINING AND QUARRYING",3,"MANUFACTURING",0,"Level 7 (taught)"
"20460","F","Engineering",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20461","F","Engineering",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20462","F","Engineering",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"MINING AND QUARRYING",0,"Level 7 (taught)"
"20463","F","Engineering",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20464","F","Engineering",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20465","F","Engineering",1,"TRANSPORTATION AND STORAGE",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20466","F","Engineering",1,"TRANSPORTATION AND STORAGE",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20467","F","Engineering",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20468","F","English studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20469","F","English studies",1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20470","F","English studies",1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20471","F","English studies",1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20472","F","English studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20473","F","English studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20474","F","English studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20475","F","English studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20476","F","English studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",0,"Level 7 (taught)"
"20477","F","English studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20478","F","English studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20479","F","English studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20480","F","English studies",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20481","F","English studies",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20482","F","English studies",1,"EDUCATION",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20483","F","English studies",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20484","F","English studies",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20485","F","English studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20486","F","English studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20487","F","English studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20488","F","English studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20489","F","English studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,"Level 7 (taught)"
"20490","F","English studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20491","F","English studies",1,"INFORMATION AND COMMUNICATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20492","F","English studies",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20493","F","English studies",1,"MANUFACTURING",3,"EDUCATION",0,"Level 7 (taught)"
"20494","F","English studies",1,"MANUFACTURING",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20495","F","English studies",1,"OTHER SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20496","F","English studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20497","F","English studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20498","F","English studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20499","F","English studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20500","F","English studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",0,"Level 7 (taught)"
"20501","F","English studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20502","F","English studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20503","F","English studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20504","F","English studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20505","F","English studies",1,"REAL ESTATE ACTIVITIES",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20506","F","English studies",1,"REAL ESTATE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20507","F","English studies",1,"TRANSPORTATION AND STORAGE",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20508","F","English studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20509","F","English studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20510","F","English studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20511","F","English studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20512","F","General, applied and forensic sciences",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20513","F","General, applied and forensic sciences",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20514","F","General, applied and forensic sciences",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,"Level 7 (taught)"
"20515","F","General, applied and forensic sciences",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"20516","F","General, applied and forensic sciences",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20517","F","General, applied and forensic sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20518","F","General, applied and forensic sciences",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20519","F","General, applied and forensic sciences",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20520","F","General, applied and forensic sciences",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20521","F","General, applied and forensic sciences",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20522","F","General, applied and forensic sciences",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20523","F","General, applied and forensic sciences",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20524","F","General, applied and forensic sciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"20525","F","General, applied and forensic sciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20526","F","General, applied and forensic sciences",1,"INFORMATION AND COMMUNICATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20527","F","General, applied and forensic sciences",1,"MANUFACTURING",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20528","F","General, applied and forensic sciences",1,"MANUFACTURING",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20529","F","General, applied and forensic sciences",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20530","F","General, applied and forensic sciences",1,"OTHER SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20531","F","General, applied and forensic sciences",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20532","F","General, applied and forensic sciences",1,"TRANSPORTATION AND STORAGE",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20533","F","General, applied and forensic sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20534","F","General, applied and forensic sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20535","F","General, applied and forensic sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20536","F","General, applied and forensic sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20537","F","Geography, earth and environmental studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20538","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20539","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"20540","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20541","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20542","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20543","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20544","F","Geography, earth and environmental studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",0,"Level 7 (taught)"
"20545","F","Geography, earth and environmental studies",1,"CONSTRUCTION",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20546","F","Geography, earth and environmental studies",1,"EDUCATION",3,"MINING AND QUARRYING",0,"Level 7 (taught)"
"20547","F","Geography, earth and environmental studies",1,"EDUCATION",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20548","F","Geography, earth and environmental studies",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20549","F","Geography, earth and environmental studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20550","F","Geography, earth and environmental studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20551","F","Geography, earth and environmental studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20552","F","Geography, earth and environmental studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20553","F","Geography, earth and environmental studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,"Level 7 (taught)"
"20554","F","Geography, earth and environmental studies",1,"INFORMATION AND COMMUNICATION",3,"EDUCATION",0,"Level 7 (taught)"
"20555","F","Geography, earth and environmental studies",1,"INFORMATION AND COMMUNICATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20556","F","Geography, earth and environmental studies",1,"INFORMATION AND COMMUNICATION",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20557","F","Geography, earth and environmental studies",1,"MANUFACTURING",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20558","F","Geography, earth and environmental studies",1,"MINING AND QUARRYING",3,"MANUFACTURING",0,"Level 7 (taught)"
"20559","F","Geography, earth and environmental studies",1,"OTHER SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20560","F","Geography, earth and environmental studies",1,"OTHER SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20561","F","Geography, earth and environmental studies",1,"OTHER SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20562","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20563","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20564","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20565","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20566","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20567","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"20568","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"20569","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20570","F","Geography, earth and environmental studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20571","F","Geography, earth and environmental studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",0,"Level 7 (taught)"
"20572","F","Geography, earth and environmental studies",1,"REAL ESTATE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20573","F","Geography, earth and environmental studies",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20574","F","Geography, earth and environmental studies",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20575","F","Geography, earth and environmental studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20576","F","Health and social care",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20577","F","Health and social care",1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",0,"Level 7 (taught)"
"20578","F","Health and social care",1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20579","F","Health and social care",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20580","F","Health and social care",1,"CONSTRUCTION",3,"MANUFACTURING",0,"Level 7 (taught)"
"20581","F","Health and social care",1,"EDUCATION",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20582","F","Health and social care",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20583","F","Health and social care",1,"EDUCATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20584","F","Health and social care",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"20585","F","Health and social care",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"20586","F","Health and social care",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20587","F","Health and social care",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"20588","F","Health and social care",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20589","F","Health and social care",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20590","F","Health and social care",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"20591","F","Health and social care",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20592","F","Health and social care",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"20593","F","Health and social care",1,"MANUFACTURING",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"20594","F","Health and social care",1,"MANUFACTURING",3,"MANUFACTURING",0,"Level 7 (taught)"
"20595","F","Health and social care",1,"OTHER SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"20596","F","Health and social care",1,"OTHER SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"20597","F","Health and social care",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"20598","F","Health and social care",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"CONSTRUCTION",0,"Level 7 (taught)"
"20599","F","Health and social care",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"20600","F","Health and social care",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
