,sex.x,subject_name,YAG.x,SECTIONNAME.x,YAG.y,SECTIONNAME.y,count,qualification_TR.x
23509,M,Veterinary sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"AGRICULTURE, FORESTRY AND FISHING",0,Level 7 (taught)
23510,M,Veterinary sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
23511,F,"Agriculture, food and related studies",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23512,F,"Agriculture, food and related studies",3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23513,F,"Agriculture, food and related studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23514,F,"Agriculture, food and related studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23515,F,"Agriculture, food and related studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23516,F,Allied health,3,EDUCATION,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,Level 8
23517,F,Allied health,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23518,F,Allied health,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23519,F,Allied health,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23520,F,Allied health,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23521,F,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23522,F,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,MANUFACTURING,0,Level 8
23523,F,Allied health,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,EDUCATION,0,Level 8
23524,F,Allied health,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23525,F,"Architecture, building and planning",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23526,F,"Architecture, building and planning",3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23527,F,"Architecture, building and planning",3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23528,F,"Architecture, building and planning",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23529,F,"Architecture, building and planning",3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23530,F,"Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23531,F,"Architecture, building and planning",3,TRANSPORTATION AND STORAGE,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23532,F,Biosciences,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23533,F,Biosciences,3,"ARTS, ENTERTAINMENT AND RECREATION",5,INFORMATION AND COMMUNICATION,0,Level 8
23534,F,Biosciences,3,CONSTRUCTION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23535,F,Biosciences,3,EDUCATION,5,"AGRICULTURE, FORESTRY AND FISHING",0,Level 8
23536,F,Biosciences,3,EDUCATION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23537,F,Biosciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23538,F,Biosciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23539,F,Biosciences,3,INFORMATION AND COMMUNICATION,5,MANUFACTURING,0,Level 8
23540,F,Biosciences,3,OTHER SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23541,F,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23542,F,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,MANUFACTURING,0,Level 8
23543,F,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,OTHER SERVICE ACTIVITIES,0,Level 8
23544,F,Biosciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23545,F,Biosciences,3,REAL ESTATE ACTIVITIES,5,EDUCATION,0,Level 8
23546,F,Biosciences,3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,0,Level 8
23547,F,Biosciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23548,F,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23549,F,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23550,F,Business and management,3,FINANCIAL AND INSURANCE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23551,F,Business and management,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23552,F,Business and management,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23553,F,Business and management,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23554,F,Business and management,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23555,F,Business and management,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,INFORMATION AND COMMUNICATION,0,Level 8
23556,F,Business and management,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23557,F,Business and management,3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,Level 8
23558,F,Business and management,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23559,F,Chemistry,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23560,F,Chemistry,3,EDUCATION,5,MANUFACTURING,0,Level 8
23561,F,Chemistry,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23562,F,Chemistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23563,F,Chemistry,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23564,F,Chemistry,3,MANUFACTURING,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23565,F,Chemistry,3,MANUFACTURING,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23566,F,Chemistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23567,F,Chemistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23568,F,Combined and general studies,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23569,F,Combined and general studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23570,F,Computing,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23571,F,Computing,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23572,F,Computing,3,INFORMATION AND COMMUNICATION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23573,F,Computing,3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23574,F,Computing,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,MANUFACTURING,0,Level 8
23575,F,Computing,3,REAL ESTATE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 8
23576,F,Creative arts and design,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23577,F,Creative arts and design,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23578,F,Economics,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23579,F,Education and teaching,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23580,F,Education and teaching,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23581,F,Education and teaching,3,FINANCIAL AND INSURANCE ACTIVITIES,5,EDUCATION,0,Level 8
23582,F,Education and teaching,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23583,F,Education and teaching,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,EDUCATION,0,Level 8
23584,F,Education and teaching,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23585,F,Education and teaching,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23586,F,Education and teaching,3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23587,F,Education and teaching,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23588,F,Education and teaching,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23589,F,Education and teaching,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23590,F,Education and teaching,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,EDUCATION,0,Level 8
23591,F,Education and teaching,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23592,F,Engineering,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,Level 8
23593,F,Engineering,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23594,F,Engineering,3,CONSTRUCTION,5,CONSTRUCTION,0,Level 8
23595,F,Engineering,3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23596,F,Engineering,3,FINANCIAL AND INSURANCE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23597,F,Engineering,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,MANUFACTURING,0,Level 8
23598,F,Engineering,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23599,F,Engineering,3,INFORMATION AND COMMUNICATION,5,RADIO BROADCASTING,0,Level 8
23600,F,Engineering,3,INFORMATION AND COMMUNICATION,5,TRANSPORTATION AND STORAGE,0,Level 8
23601,F,Engineering,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23602,F,Engineering,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,CONSTRUCTION,0,Level 8
23603,F,Engineering,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23604,F,Engineering,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,Level 8
23605,F,English studies,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23606,F,English studies,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23607,F,English studies,3,EDUCATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23608,F,English studies,3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23609,F,English studies,3,REAL ESTATE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 8
23610,F,"General, applied and forensic sciences",3,CONSTRUCTION,5,CONSTRUCTION,0,Level 8
23611,F,"General, applied and forensic sciences",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23612,F,"Geography, earth and environmental studies",3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23613,F,"Geography, earth and environmental studies",3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23614,F,"Geography, earth and environmental studies",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23615,F,"Geography, earth and environmental studies",3,"ARTS, ENTERTAINMENT AND RECREATION",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23616,F,"Geography, earth and environmental studies",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23617,F,"Geography, earth and environmental studies",3,EDUCATION,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23618,F,"Geography, earth and environmental studies",3,EDUCATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23619,F,"Geography, earth and environmental studies",3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23620,F,"Geography, earth and environmental studies",3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23621,F,"Geography, earth and environmental studies",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23622,F,"Geography, earth and environmental studies",3,INFORMATION AND COMMUNICATION,5,EDUCATION,0,Level 8
23623,F,"Geography, earth and environmental studies",3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23624,F,"Geography, earth and environmental studies",3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
23625,F,"Geography, earth and environmental studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23626,F,"Geography, earth and environmental studies",3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23627,F,"Geography, earth and environmental studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23628,F,Health and social care,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23629,F,Health and social care,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,EDUCATION,0,Level 8
23630,F,History and archaeology,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23631,F,History and archaeology,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23632,F,History and archaeology,3,EDUCATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23633,F,History and archaeology,3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23634,F,History and archaeology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23635,F,History and archaeology,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23636,F,History and archaeology,3,OTHER SERVICE ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23637,F,History and archaeology,3,REAL ESTATE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 8
23638,F,History and archaeology,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23639,F,History and archaeology,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,INFORMATION AND COMMUNICATION,0,Level 8
23640,F,Languages and area studies,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23641,F,Languages and area studies,3,EDUCATION,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23642,F,Languages and area studies,3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23643,F,Languages and area studies,3,EDUCATION,5,RADIO BROADCASTING,0,Level 8
23644,F,Languages and area studies,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23645,F,Languages and area studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23646,F,Languages and area studies,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,EDUCATION,0,Level 8
23647,F,Law,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23648,F,Law,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23649,F,Law,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23650,F,Law,3,OTHER SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23651,F,Law,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23652,F,Materials and technology,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23653,F,Materials and technology,3,INFORMATION AND COMMUNICATION,5,MANUFACTURING,0,Level 8
23654,F,Materials and technology,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23655,F,Materials and technology,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23656,F,Mathematical sciences,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23657,F,Mathematical sciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
23658,F,Mathematical sciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,Level 8
23659,F,Mathematical sciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23660,F,Mathematical sciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
23661,F,Mathematical sciences,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23662,F,Mathematical sciences,3,MANUFACTURING,5,MANUFACTURING,0,Level 8
23663,F,Mathematical sciences,3,TRANSPORTATION AND STORAGE,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23664,F,"Media, journalism and communications",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23665,F,Medical sciences,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,MANUFACTURING,0,Level 8
23666,F,Medical sciences,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23667,F,Medical sciences,3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23668,F,Medical sciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23669,F,Medical sciences,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23670,F,Medical sciences,3,MANUFACTURING,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23671,F,Medical sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23672,F,Medical sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23673,F,Medical sciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23674,F,Medicine and dentistry,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23675,F,Medicine and dentistry,3,CONSTRUCTION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23676,F,Medicine and dentistry,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23677,F,Medicine and dentistry,3,EDUCATION,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
23678,F,Medicine and dentistry,3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 8
23679,F,Medicine and dentistry,3,EDUCATION,5,MANUFACTURING,0,Level 8
23680,F,Medicine and dentistry,3,EDUCATION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23681,F,Medicine and dentistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23682,F,Medicine and dentistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
23683,F,Medicine and dentistry,3,MANUFACTURING,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
23684,F,Medicine and dentistry,3,OTHER SERVICE ACTIVITIES,5,EDUCATION,0,Level 8
23685,F,Medicine and dentistry,3,OTHER SERVICE ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,Level 8
23686,F,Medicine and dentistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
23687,F,Medicine and dentistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 8
23688,F,Medicine and dentistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
23689,F,Medicine and dentistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 8
23690,F,Medicine and dentistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,MANUFACTURING,0,Level 8
23691,F,Medicine and dentistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,OTHER SERVICE ACTIVITIES,0,Level 8
23692,F,Medicine and dentistry,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
