"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"26615","F+M","PGCE",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26616","F+M","PGCE",1,"REAL ESTATE ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"26617","F+M","PGCE",1,"TRANSPORTATION AND STORAGE",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26618","F+M","PGCE",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"26619","F+M","PGCE",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26620","F+M","Pharmacology, toxicology and pharmacy",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"26621","F+M","Pharmacology, toxicology and pharmacy",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26622","F+M","Pharmacology, toxicology and pharmacy",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"26623","F+M","Pharmacology, toxicology and pharmacy",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26624","F+M","Pharmacology, toxicology and pharmacy",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26625","F+M","Pharmacology, toxicology and pharmacy",1,"MANUFACTURING",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26626","F+M","Pharmacology, toxicology and pharmacy",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26627","F+M","Philosophy and religious studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"26628","F+M","Philosophy and religious studies",1,"CONSTRUCTION",3,"CONSTRUCTION",0,"Level 7 (taught)"
"26629","F+M","Philosophy and religious studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26630","F+M","Philosophy and religious studies",1,"MANUFACTURING",3,"MANUFACTURING",0,"Level 7 (taught)"
"26631","F+M","Philosophy and religious studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"26632","F+M","Philosophy and religious studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"26633","F+M","Philosophy and religious studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",0,"Level 7 (taught)"
"26634","F+M","Philosophy and religious studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26635","F+M","Physics and astronomy",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"26636","F+M","Physics and astronomy",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"26637","F+M","Physics and astronomy",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26638","F+M","Politics",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26639","F+M","Politics",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"26640","F+M","Politics",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26641","F+M","Politics",1,"INFORMATION AND COMMUNICATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"26642","F+M","Politics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",0,"Level 7 (taught)"
"26643","F+M","Politics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"26644","F+M","Politics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"26645","F+M","Politics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26646","F+M","Politics",1,"TRANSPORTATION AND STORAGE",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"26647","F+M","Psychology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26648","F+M","Psychology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"26649","F+M","Psychology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"26650","F+M","Psychology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",0,"Level 7 (taught)"
"26651","F+M","Psychology",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"26652","F+M","Psychology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26653","F+M","Psychology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"26654","F+M","Psychology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"MANUFACTURING",0,"Level 7 (taught)"
"26655","F+M","Psychology",1,"INFORMATION AND COMMUNICATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"26656","F+M","Psychology",1,"INFORMATION AND COMMUNICATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"26657","F+M","Psychology",1,"MANUFACTURING",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26658","F+M","Psychology",1,"MANUFACTURING",3,"EDUCATION",0,"Level 7 (taught)"
"26659","F+M","Psychology",1,"MANUFACTURING",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"26660","F+M","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"26661","F+M","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26662","F+M","Psychology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26663","F+M","Psychology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26664","F+M","Psychology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26665","F+M","Psychology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"26666","F+M","Sociology, social policy and anthropology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26667","F+M","Sociology, social policy and anthropology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"26668","F+M","Sociology, social policy and anthropology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26669","F+M","Sociology, social policy and anthropology",1,"CONSTRUCTION",3,"CONSTRUCTION",0,"Level 7 (taught)"
"26670","F+M","Sociology, social policy and anthropology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"26671","F+M","Sociology, social policy and anthropology",1,"INFORMATION AND COMMUNICATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"26672","F+M","Sociology, social policy and anthropology",1,"MANUFACTURING",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"26673","F+M","Sociology, social policy and anthropology",1,"REAL ESTATE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"26674","F+M","Sociology, social policy and anthropology",1,"TRANSPORTATION AND STORAGE",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"26675","F+M","Sociology, social policy and anthropology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26676","F+M","Sport and exercise sciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26677","F+M","Sport and exercise sciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26678","F+M","Sport and exercise sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"26679","F+M","Sport and exercise sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",0,"Level 7 (taught)"
"26680","F+M","Sport and exercise sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"26681","F+M","Veterinary sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"26682","F+M","Veterinary sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"26683","F+M","Veterinary sciences",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"26684","F+M","Agriculture, food and related studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26685","F+M","Allied health",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26686","F+M","Allied health",1,"EDUCATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"26687","F+M","Allied health",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"MANUFACTURING",0,"Level 8"
"26688","F+M","Biosciences",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26689","F+M","Biosciences",1,"EDUCATION",3,"MANUFACTURING",0,"Level 8"
"26690","F+M","Biosciences",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"26691","F+M","Biosciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26692","F+M","Business and management",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26693","F+M","Business and management",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"26694","F+M","Celtic studies",1,"EDUCATION",3,"EDUCATION",0,"Level 8"
"26695","F+M","Chemistry",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 8"
"26696","F+M","Chemistry",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26697","F+M","Chemistry",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26698","F+M","Chemistry",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"26699","F+M","Chemistry",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"26700","F+M","Chemistry",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"26701","F+M","Chemistry",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26702","F+M","Computing",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26703","F+M","Computing",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26704","F+M","Computing",1,"INFORMATION AND COMMUNICATION",3,"EDUCATION",0,"Level 8"
"26705","F+M","Computing",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26706","F+M","Economics",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26707","F+M","Education and teaching",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"26708","F+M","Education and teaching",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"26709","F+M","Engineering",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26710","F+M","Engineering",1,"EDUCATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"26711","F+M","Engineering",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26712","F+M","Engineering",1,"MANUFACTURING",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26713","F+M","Engineering",1,"MANUFACTURING",3,"EDUCATION",0,"Level 8"
"26714","F+M","Engineering",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"26715","F+M","Engineering",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",0,"Level 8"
"26716","F+M","Engineering",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26717","F+M","English studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 8"
"26718","F+M","English studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26719","F+M","English studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"26720","F+M","English studies",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"26721","F+M","General, applied and forensic sciences",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26722","F+M","General, applied and forensic sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",0,"Level 8"
"26723","F+M","General, applied and forensic sciences",1,"MANUFACTURING",3,"MANUFACTURING",0,"Level 8"
"26724","F+M","Geography, earth and environmental studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"26725","F+M","Geography, earth and environmental studies",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"26726","F+M","Geography, earth and environmental studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",0,"Level 8"
"26727","F+M","Geography, earth and environmental studies",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,"Level 8"
"26728","F+M","History and archaeology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 8"
"26729","F+M","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26730","F+M","History and archaeology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 8"
"26731","F+M","History and archaeology",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26732","F+M","History and archaeology",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"26733","F+M","History and archaeology",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"26734","F+M","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"EDUCATION",0,"Level 8"
"26735","F+M","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"26736","F+M","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26737","F+M","History and archaeology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",0,"Level 8"
"26738","F+M","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26739","F+M","Law",1,"CONSTRUCTION",3,"CONSTRUCTION",0,"Level 8"
"26740","F+M","Law",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"26741","F+M","Materials and technology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"26742","F+M","Mathematical sciences",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 8"
"26743","F+M","Mathematical sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",0,"Level 8"
"26744","F+M","Medical sciences",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26745","F+M","Medical sciences",1,"MANUFACTURING",3,"MANUFACTURING",0,"Level 8"
"26746","F+M","Medicine and dentistry",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 8"
"26747","F+M","Medicine and dentistry",1,"EDUCATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"26748","F+M","Medicine and dentistry",1,"EDUCATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"26749","F+M","Medicine and dentistry",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26750","F+M","Medicine and dentistry",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26751","F+M","Medicine and dentistry",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"26752","F+M","Performing arts",1,"OTHER SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 8"
"26753","F+M","Performing arts",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"26754","F+M","Performing arts",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"26755","F+M","Pharmacology, toxicology and pharmacy",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26756","F+M","Pharmacology, toxicology and pharmacy",1,"MANUFACTURING",3,"MANUFACTURING",0,"Level 8"
"26757","F+M","Pharmacology, toxicology and pharmacy",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"26758","F+M","Philosophy and religious studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",0,"Level 8"
"26759","F+M","Philosophy and religious studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"26760","F+M","Philosophy and religious studies",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26761","F+M","Philosophy and religious studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"26762","F+M","Physics and astronomy",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"26763","F+M","Physics and astronomy",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"26764","F+M","Physics and astronomy",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26765","F+M","Politics",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"26766","F+M","Psychology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"26767","F+M","Psychology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26768","F+M","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"26769","F+M","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",0,"Level 8"
"26770","F+M","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 8"
"26771","F+M","Sociology, social policy and anthropology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 8"
"26772","F+M","Sociology, social policy and anthropology",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",0,"Level 8"
"26773","F+M","Sport and exercise sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
