"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"21830","M","Philosophy and religious studies",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21831","M","Physics and astronomy",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21832","M","Physics and astronomy",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21833","M","Physics and astronomy",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21834","M","Physics and astronomy",3,"CONSTRUCTION",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"21835","M","Physics and astronomy",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21836","M","Physics and astronomy",3,"MANUFACTURING",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"21837","M","Physics and astronomy",3,"MANUFACTURING",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21838","M","Physics and astronomy",3,"MANUFACTURING",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21839","M","Physics and astronomy",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21840","M","Physics and astronomy",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21841","M","Physics and astronomy",3,"TRANSPORTATION AND STORAGE",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21842","M","Physics and astronomy",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"EDUCATION",0,"Level 7 (taught)"
"21843","M","Politics",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21844","M","Politics",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21845","M","Politics",3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21846","M","Politics",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"21847","M","Politics",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21848","M","Politics",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21849","M","Politics",3,"CONSTRUCTION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21850","M","Politics",3,"CONSTRUCTION",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21851","M","Politics",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21852","M","Politics",3,"EDUCATION",5,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"21853","M","Politics",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21854","M","Politics",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21855","M","Politics",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21856","M","Politics",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21857","M","Politics",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21858","M","Politics",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"21859","M","Politics",3,"INFORMATION AND COMMUNICATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21860","M","Politics",3,"INFORMATION AND COMMUNICATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21861","M","Politics",3,"MANUFACTURING",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21862","M","Politics",3,"MANUFACTURING",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21863","M","Politics",3,"OTHER SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 7 (taught)"
"21864","M","Politics",3,"OTHER SERVICE ACTIVITIES",5,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"21865","M","Politics",3,"OTHER SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21866","M","Politics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"CONSTRUCTION",0,"Level 7 (taught)"
"21867","M","Politics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 7 (taught)"
"21868","M","Politics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21869","M","Politics",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21870","M","Politics",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"MANUFACTURING",0,"Level 7 (taught)"
"21871","M","Politics",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21872","M","Politics",3,"TRANSPORTATION AND STORAGE",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21873","M","Politics",3,"TRANSPORTATION AND STORAGE",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21874","M","Politics",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21875","M","Politics",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21876","M","Psychology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"21877","M","Psychology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21878","M","Psychology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 7 (taught)"
"21879","M","Psychology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21880","M","Psychology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21881","M","Psychology",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21882","M","Psychology",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"EDUCATION",0,"Level 7 (taught)"
"21883","M","Psychology",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21884","M","Psychology",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21885","M","Psychology",3,"EDUCATION",5,"MANUFACTURING",0,"Level 7 (taught)"
"21886","M","Psychology",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21887","M","Psychology",3,"EDUCATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21888","M","Psychology",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"21889","M","Psychology",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21890","M","Psychology",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21891","M","Psychology",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21892","M","Psychology",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"MANUFACTURING",0,"Level 7 (taught)"
"21893","M","Psychology",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21894","M","Psychology",3,"INFORMATION AND COMMUNICATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21895","M","Psychology",3,"MANUFACTURING",5,"MANUFACTURING",0,"Level 7 (taught)"
"21896","M","Psychology",3,"MANUFACTURING",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21897","M","Psychology",3,"OTHER SERVICE ACTIVITIES",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"21898","M","Psychology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 7 (taught)"
"21899","M","Psychology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21900","M","Psychology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"21901","M","Psychology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21902","M","Psychology",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21903","M","Psychology",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21904","M","Psychology",3,"REAL ESTATE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21905","M","Psychology",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,"Level 7 (taught)"
"21906","M","Psychology",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"MANUFACTURING",0,"Level 7 (taught)"
"21907","M","Sociology, social policy and anthropology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21908","M","Sociology, social policy and anthropology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21909","M","Sociology, social policy and anthropology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21910","M","Sociology, social policy and anthropology",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"EDUCATION",0,"Level 7 (taught)"
"21911","M","Sociology, social policy and anthropology",3,"EDUCATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21912","M","Sociology, social policy and anthropology",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21913","M","Sociology, social policy and anthropology",3,"EDUCATION",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21914","M","Sociology, social policy and anthropology",3,"EDUCATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21915","M","Sociology, social policy and anthropology",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21916","M","Sociology, social policy and anthropology",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21917","M","Sociology, social policy and anthropology",3,"MANUFACTURING",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"21918","M","Sociology, social policy and anthropology",3,"MANUFACTURING",5,"EDUCATION",0,"Level 7 (taught)"
"21919","M","Sociology, social policy and anthropology",3,"OTHER SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 7 (taught)"
"21920","M","Sociology, social policy and anthropology",3,"OTHER SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21921","M","Sociology, social policy and anthropology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21922","M","Sociology, social policy and anthropology",3,"TRANSPORTATION AND STORAGE",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21923","M","Sociology, social policy and anthropology",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21924","M","Sociology, social policy and anthropology",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21925","M","Sport and exercise sciences",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21926","M","Sport and exercise sciences",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 7 (taught)"
"21927","M","Sport and exercise sciences",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 7 (taught)"
"21928","M","Sport and exercise sciences",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21929","M","Sport and exercise sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"CONSTRUCTION",0,"Level 7 (taught)"
"21930","M","Sport and exercise sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21931","M","Sport and exercise sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21932","M","Sport and exercise sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21933","M","Sport and exercise sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21934","M","Sport and exercise sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21935","M","Sport and exercise sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21936","M","Sport and exercise sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"MANUFACTURING",0,"Level 7 (taught)"
"21937","M","Sport and exercise sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21938","M","Sport and exercise sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21939","M","Sport and exercise sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21940","M","Sport and exercise sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21941","M","Sport and exercise sciences",3,"CONSTRUCTION",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,"Level 7 (taught)"
"21942","M","Sport and exercise sciences",3,"CONSTRUCTION",5,"TRANSPORTATION AND STORAGE",0,"Level 7 (taught)"
"21943","M","Sport and exercise sciences",3,"EDUCATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21944","M","Sport and exercise sciences",3,"EDUCATION",5,"OTHER SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21945","M","Sport and exercise sciences",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21946","M","Sport and exercise sciences",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21947","M","Sport and exercise sciences",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21948","M","Sport and exercise sciences",3,"INFORMATION AND COMMUNICATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21949","M","Sport and exercise sciences",3,"INFORMATION AND COMMUNICATION",5,"EDUCATION",0,"Level 7 (taught)"
"21950","M","Sport and exercise sciences",3,"INFORMATION AND COMMUNICATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21951","M","Sport and exercise sciences",3,"INFORMATION AND COMMUNICATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21952","M","Sport and exercise sciences",3,"MANUFACTURING",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21953","M","Sport and exercise sciences",3,"MANUFACTURING",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 7 (taught)"
"21954","M","Sport and exercise sciences",3,"MANUFACTURING",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21955","M","Sport and exercise sciences",3,"MANUFACTURING",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21956","M","Sport and exercise sciences",3,"OTHER SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21957","M","Sport and exercise sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"FINANCIAL AND INSURANCE ACTIVITIES",0,"Level 7 (taught)"
"21958","M","Sport and exercise sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"MANUFACTURING",0,"Level 7 (taught)"
"21959","M","Sport and exercise sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21960","M","Sport and exercise sciences",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21961","M","Sport and exercise sciences",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21962","M","Sport and exercise sciences",3,"REAL ESTATE ACTIVITIES",5,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"21963","M","Sport and exercise sciences",3,"REAL ESTATE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 7 (taught)"
"21964","M","Sport and exercise sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 7 (taught)"
"21965","M","Sport and exercise sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21966","M","Sport and exercise sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"INFORMATION AND COMMUNICATION",0,"Level 7 (taught)"
"21967","M","Sport and exercise sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 7 (taught)"
"21968","M","Sport and exercise sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"REAL ESTATE ACTIVITIES",0,"Level 7 (taught)"
"21969","M","Veterinary sciences",3,"EDUCATION",5,"AGRICULTURE, FORESTRY AND FISHING",0,"Level 7 (taught)"
"21970","M","Veterinary sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0,"Level 7 (taught)"
"21971","F","Agriculture, food and related studies",3,"EDUCATION",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"21972","F","Agriculture, food and related studies",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"21973","F","Agriculture, food and related studies",3,"MANUFACTURING",5,"MANUFACTURING",0,"Level 8"
"21974","F","Agriculture, food and related studies",3,"MANUFACTURING",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"21975","F","Agriculture, food and related studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0,"Level 8"
"21976","F","Agriculture, food and related studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0,"Level 8"
"21977","F","Allied health",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"21978","F","Allied health",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,"Level 8"
"21979","F","Allied health",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"21980","F","Allied health",3,"OTHER SERVICE ACTIVITIES",5,"EDUCATION",0,"Level 8"
"21981","F","Allied health",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"21982","F","Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"EDUCATION",0,"Level 8"
"21983","F","Biosciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"OTHER SERVICE ACTIVITIES",0,"Level 8"
"21984","F","Biosciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
"21985","F","Biosciences",3,"EDUCATION",5,"REAL ESTATE ACTIVITIES",0,"Level 8"
"21986","F","Biosciences",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",0,"Level 8"
"21987","F","Biosciences",3,"INFORMATION AND COMMUNICATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0,"Level 8"
"21988","F","Biosciences",3,"MANUFACTURING",5,"EDUCATION",0,"Level 8"
"21989","F","Biosciences",3,"MANUFACTURING",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,"Level 8"
